Bus_NO,Bus Name,Bus Type,Departure Time,Travelling Time,Reaching Time,Bus Rating,Ticket Price,Seat Availability
221,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:40,07h 26m,6:06,4.6,586,39
221,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),14:00,09h 05m,23:05,4.6,624,48
221,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:55,08h 35m,6:30,4.6,345,29
221,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,08h 55m,7:10,4.6,360,33
221,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,08h 55m,6:55,4.6,426,34
221,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,09h 35m,7:05,4.6,404,37
221,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,06h 35m,5:00,4.6,600,41
221,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),18:30,07h 30m,2:00,4.6,509,36
221,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,07h 26m,6:06,4.6,586,38
221,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07h 30m,2:00,4.6,950,31
221,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,06h 30m,5:10,4.6,555,35
221,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,08h 50m,7:20,4.6,517,33
221,Khurana Bus Service,Volvo A/C (2+2),8:00,09h 00m,17:00,4.6,722,25
221,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,07h 35m,7:15,4.6,686,47
221,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:50,07h 07m,5:57,4.6,499,42
221,Lavish Travels,A/C Seater / Sleeper (2+2),18:15,09h 15m,3:30,4.6,629,38
221,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,09h 05m,6:05,4.6,493,31
221,Big Bus,A/C Seater / Sleeper (2+2),17:35,06h 10m,23:45,4.6,595,39
221,Classic Travels,A/C Seater / Sleeper (2+2),21:00,08h 15m,5:15,4.6,790,15
221,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40,08h 20m,21:00,4.6,599,29
221,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:00,07h 15m,6:15,4.6,700,40
221,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:45,08h 30m,3:15,4.6,499,37
221,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),15:30,07h 30m,23:00,4.6,629,39
221,New National Travels,A/C Seater / Sleeper (2+2),23:00,07h 00m,6:00,4.6,449,34
221,FlixBus,A/C Sleeper (2+1),18:30,08h 15m,2:45,4.6,248,26
221,Yolo Bus,A/C Seater/Sleeper (2+1),19:15,07h 55m,3:10,4.6,450,29
221,CALL2TRIP,A/C Seater / Sleeper (2+2),22:40,07h 00m,5:40,4.6,594,44
221,RK Holiday,A/C Seater / Sleeper (2+2),23:10,07h 00m,6:10,4.6,527,37
221,Big Bus,A/C Seater / Sleeper (2+2),20:30,06h 00m,2:30,4.6,595,39
221,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),22:50,06h 45m,5:35,4.6,499,26
221,MM Travels,A/C Seater / Sleeper (2+2),11:00,08h 10m,19:10,4.6,799,39
221,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40,06h 20m,5:00,4.6,499,24
221,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:00,07h 50m,6:50,4.6,509,37
221,Big Bus,A/C Seater / Sleeper (2+2),15:30,06h 10m,21:40,4.6,595,38
221,Shiv Mohan Travels,AC Sleeper (2+1),18:20,09h 50m,4:10,4.6,769,34
221,ADTC tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),22:30,06h 30m,5:00,4.6,600,16
221,VIKAS TRAVELS ®,A/C Seater/Sleeper (2+1),21:55,08h 05m,6:00,4.6,1904.76,44
221,Travel Point,A/C Seater / Sleeper (2+2),21:00,06h 21m,3:21,4.6,759,50
221,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),20:50,07h 00m,3:50,4.6,788,44
221,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),22:40,07h 15m,5:55,4.6,686,44
221,Big Bus,A/C Seater / Sleeper (2+2),22:30,05h 00m,3:30,4.6,595,40
221,Travel Point World LLP,A/C Seater / Sleeper (2+2),22:15,06h 45m,5:00,4.6,664,28
221,MM Travels,AC Seater (2+2),13:30,08h 15m,21:45,4.6,1599,35
221,Amit Travels,A/C Seater / Sleeper (2+1),11:20,15h 40m,3:00,4.6,1904.76,34
222,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:00,07h 00m,23:00,4.5,3000,42
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:48,06h 20m,21:08,4.5,2500,44
222,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:43,06h 20m,19:03,4.5,3000,42
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:48,06h 20m,1:08,4.5,2500,44
222,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:30,06h 30m,23:00,4.5,3000,42
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:30,06h 30m,1:00,4.5,3000,44
222,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:30,06h 30m,5:00,4.5,3000,30
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:30,08h 30m,5:00,4.5,2500,51
222,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:40,08h 30m,1:10,4.5,3000,42
222,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:00,09h 00m,1:00,4.5,3850,42
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:30,08h 30m,23:00,4.5,3300,44
222,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:30,08h 30m,1:00,4.5,3850,42
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),8:00,07h 00m,15:00,4.5,2500,44
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:00,07h 00m,21:00,4.5,2500,44
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00,07h 00m,23:00,4.5,2500,51
222,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:00,07h 00m,1:00,4.5,2500,44
222,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:00,07h 00m,5:00,4.5,2500,28
223,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:00,11h 00m,5:00,4.1,3300,51
223,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),8:00,11h 00m,19:00,4.1,3300,51
223,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00,11h 00m,3:00,4.1,3300,40
223,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),20:00,11h 00m,7:00,4.1,3850,37
223,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:00,11h 00m,21:00,4.1,3850,20
223,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:55,11h 10m,11:05,4.1,3000,30
223,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:00,11h 00m,1:00,4.1,3850,19
223,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:00,11h 00m,23:00,4.1,3300,44
223,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:00,11h 00m,10:00,4.1,3300,36
224,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:29,09h 31m,9:00,4.5,2500,44
224,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),17:29,09h 31m,3:00,4.5,3000,44
224,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),13:39,09h 31m,23:10,4.5,2500,44
224,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),21:29,09h 31m,7:00,4.5,3000,30
224,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),19:29,09h 31m,5:00,4.5,3300,48
224,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),11:29,09h 31m,21:00,4.5,3000,42
224,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),15:39,09h 31m,1:10,4.5,3000,42
224,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),15:29,09h 31m,1:00,4.5,3850,42
224,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),13:29,09h 31m,23:00,4.5,3300,44
224,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),15:29,09h 31m,1:00,4.5,3850,42
224,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),9:29,09h 31m,19:00,4.5,3300,31
224,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),21:29,07h 31m,5:00,4.5,2500,28
224,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:29,07h 31m,7:00,4.5,2500,44
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),8:35,10h 25m,19:00,4.5,3300,43
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:35,08h 25m,19:00,4.5,3000,42
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:35,08h 25m,1:00,4.5,2500,44
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:35,08h 25m,3:00,4.5,2500,51
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),20:35,08h 25m,5:00,4.5,2500,28
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:38,08h 25m,19:03,4.5,3000,42
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:43,08h 25m,1:08,4.5,2500,44
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:35,08h 25m,19:00,4.5,2500,51
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:35,08h 25m,21:00,4.5,2500,44
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,08h 25m,23:00,4.5,3000,42
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:35,10h 25m,3:00,4.5,3000,44
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),20:35,10h 25m,7:00,4.5,3000,30
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:35,10h 25m,5:00,4.5,3300,50
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:35,10h 25m,21:00,4.5,3000,42
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:45,10h 25m,1:10,4.5,3000,42
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,10h 25m,1:00,4.5,3850,42
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:35,10h 25m,23:00,4.5,3300,44
225,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,10h 25m,1:00,4.5,3850,42
225,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:35,10h 25m,10:00,4.5,3300,36
226,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),17:20,09h 05m,2:25,4.3,956,30
226,Zingbus Plus,Scania A/C Semi Sleeper (2+2),19:50,09h 35m,5:25,4.3,777,31
226,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:30,10h 15m,0:45,4.3,3300,42
226,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:00,10h 15m,22:15,4.3,3300,47
226,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:30,10h 15m,2:45,4.3,3300,51
226,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,10h 15m,9:45,4.3,3300,44
226,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),8:00,10h 15m,18:15,4.3,3300,44
226,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),10:50,10h 15m,21:05,4.3,3850,42
226,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:00,10h 15m,8:15,4.3,3000,42
226,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),19:30,10h 15m,5:45,4.3,3300,51
226,Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),9:30,07h 30m,17:00,4.3,3000,30
226,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,07h 30m,7:00,4.3,2500,44
226,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,10h 15m,9:45,4.3,2500,44
227,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,07h 00m,5:20,4.6,399,42
227,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,07h 50m,5:50,4.6,399,45
227,New Navyug Travels,A/C Sleeper (2+1),22:45,06h 30m,5:15,4.6,625,32
227,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:15,09h 05m,5:20,4.6,303,32
227,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07h 35m,7:15,4.6,570,33
227,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30,06h 30m,6:00,4.6,400,27
227,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:58,06h 42m,5:40,4.6,499,40
227,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:00,07h 04m,5:04,4.6,400,31
227,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,07h 50m,6:35,4.6,297,39
227,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,08h 00m,5:30,4.6,296,33
227,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:25,06h 45m,3:10,4.6,539,31
227,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45,08h 05m,4:50,4.6,344,29
227,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,07h 05m,5:55,4.6,599,31
227,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50,07h 20m,6:10,4.6,360,31
227,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),18:30,07h 10m,1:40,4.6,509,41
227,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07h 10m,1:40,4.6,950,31
227,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07h 10m,6:40,4.6,570,30
227,IntrCity SmartBus,AC Sleeper (2+1),22:30,08h 15m,6:45,4.6,466,27
227,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,08h 15m,6:30,4.6,360,33
227,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,08h 10m,5:55,4.6,349,42
227,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,08h 30m,6:30,4.6,426,34
227,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,09h 00m,6:30,4.6,404,37
227,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:55,06h 55m,5:50,4.6,549,32
227,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,08h 10m,6:10,4.6,664,38
227,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,07h 35m,7:15,4.6,686,47
227,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:50,06h 30m,5:20,4.6,499,31
227,Khurana Bus Service,Volvo A/C (2+2),8:00,08h 55m,16:55,4.6,722,30
227,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,05h 50m,4:30,4.6,555,35
227,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,08h 15m,6:45,4.6,517,33
227,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,08h 30m,5:30,4.6,493,31
227,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,06h 15m,4:40,4.6,600,52
227,Lavish Travels,A/C Seater / Sleeper (2+2),18:15,09h 00m,3:15,4.6,629,46
227,IntrCity SmartBus,AC Sleeper (2+1),23:00,08h 10m,7:10,4.6,735,30
227,RK Holiday,A/C Seater / Sleeper (2+2),23:10,06h 30m,5:40,4.6,527,37
227,CALL2TRIP,A/C Seater / Sleeper (2+2),22:40,06h 30m,5:10,4.6,594,44
227,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:55,08h 20m,6:15,4.6,345,29
227,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:35,06h 00m,5:35,4.6,496,33
227,NueGo,Electric A/C Seater/Sleeper (2+1),23:30,08h 10m,7:40,4.6,523,38
227,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:00,07h 30m,6:30,4.6,509,37
227,Yolo Bus,A/C Seater/Sleeper (2+1),19:15,07h 25m,2:40,4.6,450,29
227,Classic Travels,A/C Seater / Sleeper (2+2),21:00,07h 30m,4:30,4.6,790,16
227,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40,08h 10m,20:50,4.6,599,29
227,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40,06h 05m,4:45,4.6,499,28
227,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:50,06h 45m,5:35,4.6,499,42
227,ADTC tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),22:30,06h 15m,4:45,4.6,600,40
227,City Land Travels,A/C Seater/Sleeper (2+1),23:15,07h 05m,6:20,4.6,488,32
227,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),20:50,06h 25m,3:15,4.6,788,44
227,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),16:20,07h 10m,23:30,4.6,3400,36
227,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),16:20,07h 10m,23:30,4.6,3399,36
227,SPEED BUS,Volvo A/C Semi Sleeper (2+2),14:00,08h 20m,22:20,4.6,899,41
227,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,07h 06m,5:46,4.6,586,38
227,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:40,07h 06m,5:46,4.6,586,39
227,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),22:40,07h 40m,6:20,4.6,686,44
227,Amit Travels,A/C Seater / Sleeper (2+1),11:20,15h 20m,2:40,4.6,1904.76,34
228,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,10h 15m,8:00,4.6,349,42
228,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40,08h 25m,7:05,4.6,380,40
228,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:58,08h 22m,8:20,4.6,314,39
228,AdADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:35,07h 50m,6:25,4.6,600,41
228,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50,09h 20m,8:10,4.6,360,31
228,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:59,08h 06m,8:05,4.6,400,27
228,Laxmi holidays,VE A/C Sleeper (2+1),23:20,08h 55m,8:15,4.6,570,36
228,AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:55,07h 35m,6:30,4.6,555,35
228,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,09h 10m,6:40,4.6,344,29
228,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:40,08h 30m,7:10,4.6,499,18
228,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:33,08h 31m,7:04,4.6,400,31
228,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,08h 55m,7:15,4.6,380,45
228,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:55,09h 05m,9:00,4.6,570,33
228,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:25,09h 35m,8:00,4.6,343,29
228,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,09h 15m,7:15,4.6,303,32
228,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:25,08h 45m,7:10,4.6,296,33
228,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,10h 00m,8:15,4.6,360,33
228,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:50,08h 55m,8:45,4.6,570,30
228,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:20,07h 50m,7:10,4.6,599,32
228,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:20,07h 55m,7:15,4.6,499,25
228,City Land Travels,A/C Seater/Sleeper (2+1),23:55,08h 05m,8:00,4.6,488,32
228,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:15,08h 03m,7:18,4.6,549,32
228,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:10,09h 10m,8:20,4.6,404,37
228,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,08h 40m,8:10,4.6,426,34
228,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:40,08h 50m,7:30,4.6,493,31
228,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:20,07h 40m,7:00,4.6,499,31
228,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:10,08h 05m,7:15,4.6,499,42
228,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),0:10,07h 25m,7:35,4.6,496,33
228,Classic Travels,A/C Seater / Sleeper (2+2),21:00,09h 15m,6:15,4.6,690,15
228,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),0:15,08h 55m,9:10,4.6,686,47
228,CALL2TRIP,A/C Seater / Sleeper (2+2),22:59,08h 11m,7:10,4.6,594,44
228,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:00,08h 00m,7:00,4.6,700,40
228,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07h 40m,6:30,4.6,499,24
228,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),0:05,08h 25m,8:30,4.6,517,33
228,New National Travels,A/C Seater / Sleeper (2+2),23:30,07h 30m,7:00,4.6,449,34
228,Khurana Bus Service,Bharat Benz A/C Seater (2+2),13:50,08h 50m,22:40,4.6,599,28
228,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:20,08h 45m,8:05,4.6,509,40
228,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),23:35,06h 55m,6:30,4.6,499,26
228,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),23:30,08h 10m,7:40,4.6,686,44
228,Travel Point World LLP,A/C Seater / Sleeper (2+2),22:15,08h 15m,6:30,4.6,664,28
228,Amit Travels,A/C Seater / Sleeper (2+1),11:20,17h 00m,4:20,4.6,1904.76,34
229,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,09h 00m,6:30,4.6,386,34
229,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,09h 00m,7:30,4.6,570,34
229,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,09h 20m,6:20,4.6,380,33
229,AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:15,07h 40m,5:55,4.6,508,38
229,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:11,08h 17m,6:28,4.6,620,13
229,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,08h 00m,7:00,4.6,394,36
229,Yolo Bus,VE A/C Seater / Sleeper (2+1),19:56,09h 04m,5:00,4.6,400,28
229,AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,08h 15m,6:45,4.6,352,39
229,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,09h 15m,4:45,4.6,380,37
229,Laxmi holidays,VE A/C Sleeper (2+1),21:30,09h 15m,6:45,4.6,570,28
229,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),20:45,08h 35m,5:20,4.6,499,29
229,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),21:25,08h 40m,6:05,4.6,499,24
229,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),21:00,09h 15m,6:15,4.6,289,37
229,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:50,09h 10m,7:00,4.6,570,35
229,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45,09h 10m,5:55,4.6,507,31
229,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:15,08h 05m,6:20,4.6,599,35
229,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),21:00,08h 20m,5:20,4.6,549,32
229,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:20,07h 50m,5:10,4.6,600,33
229,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,08h 50m,6:05,4.6,296,32
229,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,08h 40m,6:40,4.6,372,35
229,Zingbus Plus,Scania A/C Semi Sleeper (2+2),21:10,09h 55m,7:05,4.6,353,29
229,Prince Travels,A/C Seater / Sleeper (2+2),22:10,07h 50m,6:00,4.6,1099,42
229,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:45,09h 20m,5:05,4.6,548,21
229,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:05,08h 05m,7:10,4.6,686,42
229,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:45,07h 30m,5:15,4.6,799,6
229,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,09h 15m,5:45,4.6,449,32
229,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:40,07h 50m,6:30,4.6,499,36
229,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:05,08h 50m,7:55,4.6,499,22
229,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),22:30,07h 00m,5:30,4.6,500,48
229,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),22:50,08h 25m,7:15,4.6,629,39
229,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,08h 20m,6:50,4.6,549,34
229,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),22:10,07h 05m,5:15,4.6,509,19
229,CALL2TRIP,A/C Seater / Sleeper (2+2),22:25,07h 45m,6:10,4.6,719,18
229,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,08h 55m,5:55,4.6,463,33
229,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,08h 20m,6:50,4.6,599,32
229,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:20,09h 40m,6:00,4.6,449,32
229,FlixBus,A/C Sleeper (2+1),22:00,08h 35m,6:35,4.6,515,10
229,SHREE SATGURU TRAVELS,A/C Seater / Sleeper (2+2),22:05,07h 40m,5:45,4.6,499,38
